ID,Localisation,Rack,Nom du matériel,MODELE,Type,Nb Elts,Architecture,U,MARQUE,numéro de série,"CONSO (Watt)",I,"PDU Ondulé","PDU Normal",cluster,critique,domaine,gestion,Action,Phase,Salle,Îlot,Baie,Id-baie,"FC Total","FC Calculé","FC Utilisé","FC Futur","RJ45 Total","RJ45 Calculé","RJ45 Utilisé","RJ45 Futur","10Gbps Futur","RJ45 CM","IPMI Dédié","IPMI Utilisé","IPMI Futur",Slot 1,Slot 2,Slot 3,Slot 4,Slot 5,Slot 6,Slot 7,,,,,,,,IP,"Hostname <> Machine",Etat configuration réseau,Actions conf réseau à mener
1,TPA 1,Droite,ACTARUS,EqualLogic PS6100,Baie de disques,1,Rackable,4,DELL,BWGBF02,1080,,,,∞,,bureautique,ATL,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,10,10,10,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
251,TPB -1,MESS 3,AFLDAPCL-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,2M1XD5J,100,"0,43",2.13,,,,Singleton Messagerie,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,8,1,2,,4,1,,1,2RJ,2RJ,,,,,,2,2,Err :502,Err :502,Err :502,Err :502,Err :502,"10.167.120,17",,Eth0(10.167.120.17),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.120.17"
252,TPB -1,MESS 3,AFLDAPMA-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,H3XWD5J,105,"0,46",2.13,,,,Singleton Messagerie,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.121.1,,Eth0(10.167.121.1),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.121.1"
135,TPB -1,DIVERS 1,AFSERVICE-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,4643H4J,193,"0,84",3.9,G2-D3,,,Singleton Messagerie,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.120.129,Afservices-01,Eth0(10.167.120.129),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.120.129"
152,TPB -1,DNS RIE,CEPH-ADMIN,PowerEdge R730,Serveur,1,Rackable,2,DELL,G7KWF82,112,,,,Ceph,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,8,0,2,4,4,1,,1,,,,,2RJ,,2RJ,Err :502,Err :502,Err :502,Err :502,2,Err :502,2,10.167.0.90,,Je ne peux pas m'authentifier sur la machine,?
155,TPB -1,DNS RIE,CEPH-MON-02,PowerEdge R730,Serveur,1,Rackable,2,DELL,6LF3J82,196,,,,Ceph,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,8,0,2,4,4,1,,1,,,,,2RJ,,2RJ,Err :502,Err :502,Err :502,Err :502,2,Err :502,2,-,,?,?
158,TPB -1,DNS RIE,CEPH-OSD-02,PowerEdge R730xd,Serveur,1,Rackable,2,DELL,20H3J82,,,,,Ceph,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,8,0,2,4,4,1,,1,,,,2RJ,,2RJ,,Err :502,Err :502,Err :502,2,Err :502,2,Err :502,-,,?,?
325,TPB -1,Stock,CEPH-OSD-05,PowerEdge R730xd,Serveur,1,Rackable,2,DELL,20G4J82,,,,,Ceph,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
287,TPB -1,SAUV 1,DELL ML6000,ML6000,Librairie,4,Rackable,32,DELL,,80,"0,35",,,,,Sauvegarde,DOIP,Déménagement,4,S1,2,,S1-2-,14,14,14,14,,1,1,1,,1,,,0,2FC,4FC,4FC,4FC,,,,-2,-4,-4,-4,Err :502,Err :502,Err :502,10.167.129.98,,Je ne peux pas m'authentifier sur la machine,?
219,TPB -1,INFRA 1,DNSCS-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,2Q0YD5J,140,"0,61",,,,,Singleton admin,DOIP,Déménagement,4,S1,2,,S1-2-,2,2,0,0,,4,1,2,,4,1,,1,1FC,1FC,,,,,,-1,-1,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.130.28,,Eth0(10.167.130.28),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.130.28"
36,TPB -1,ATL,"Dxi 6702 – EXT1, 2, 3 System Node",Dxi 6702,Baie de disques,4,Rackable,9,QUANTUM,,1260,"5,48",,,,,Sauvegarde,DOIP,Déménagement,4,S1,2,,S1-2-,4,4,4,4,,2,2,2,,2,,,0,4FC,,,,,,,-4,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.95(pas de résolution),,Je ne peux pas m'authentifier sur la machine,?
373,TPB -1,VMBD1,H-DEV-01,PowerEdge 2950,Serveur,1,Rackable,2,DELL,95QM03J,350,"1,52",,,H-dev,,Cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,2,2,2,2,,6,4,4,,2,0,,0,2FC,2RJ,2RJ,,,,,-2,2,2,Err :502,Err :502,Err :502,Err :502,H-DEV-01.ac.cs 10.167.129.79,,Je ne peux pas m'authentifier sur la machine,?
140,TPB -1,DIVERS 1,H-RH-03,PowerEdge R820,Serveur,1,Rackable,2,DELL,HM1D5Y1,170,"0,74",D.39,G2-D3,H-rh,,Cluster admin,DOIP/DOIF,Déménagement,4,S1,2,,S1-2-,2,8,2,2,,4,4,4,,4,1,,1,,,,,,8FC,,Err :502,Err :502,Err :502,Err :502,Err :502,-8,Err :502,10.167.129.93,,Je ne peux pas m'authentifier sur la machine,?
346,TPB -1,Stock,HP HELION / CONTROLEUR (Tony),PowerEdge R730,Serveur,1,Rackable,2,DELL,6GM0J82,,,,,HP Helion,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
347,TPB -1,Stock,HP HELION / SEED (Tony),PowerEdge R730,Serveur,1,Rackable,2,DELL,G7HBC72,,,,,HP Helion,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
350,TPB -1,Stock,HP HELION COMPUTE NODE (Tony),PowerEdge R730,Serveur,1,Rackable,2,DELL,21D2J82 ,,,,,HP Helion,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
353,TPB -1,Stock,HP HELION SERVICE NODE (Tony),PowerEdge R730xd,Serveur,1,Rackable,2,DELL,7JLYH82,,,,,HP Helion,,cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
37,TPB -1,ATL,MIZAR,EqualLogic PS6100,Baie de disques,1,Rackable,4,DELL,HVN5G5J,1080,"4,70",,,∞,,bureautique,ATL,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,10,10,10,,10,2,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
127,TPB -1,DEM6,PG-REPLICATION-03,PowerEdge R820,Serveur,1,Rackable,2,DELL,GZQPQ52,280,"1,22",,,Pg-replication,,Cluster admin,DOIP,Déménagement,4,S1,2,,S1-2-,1,1,0,0,,8,2,2,,4,1,,1,,,4RJ,,,1FC,,Err :502,Err :502,4,Err :502,Err :502,-1,Err :502,10.167.132.126,Replication-pg-03,Je ne peux pas m'authentifier sur la machine,?
7,TPA 1,Droite,R730-1.AUTH.RITAC.I2,PowerEdge R730,Serveur,1,Rackable,2,DELL,9HGMS62,750,,,,∞,,bureautique,ATL,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,4,12,12,,4,1,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
38,TPB -1,ATL,R910-1.AUTH.RITAC.I2,PowerEdge R910,Serveur,1,Rackable,4,DELL,GF3K15J,540,"2,35",,,∞,,bureautique,ATL,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,12,11,11,,4,1,,,2RJ,,4RJ,2RJ,,,,2,Err :502,4,2,Err :502,Err :502,Err :502,-,,,?
278,TPB -1,RH2,REHHMC-04,7042-CR5,Serveur,1,Rackable,1,BULL,65E07AB,350,"1,52",,,?,,REHUCIT,DOIP/DOIF,Déménagement,4,S1,2,,S1-2-,0,0,0,0,,2,1,1,,2,0,1,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
288,TPB -1,SAUV 1,TINA-01,PowerEdge R820,Serveur,1,Rackable,2,DELL,FLGZ7X1,224,"0,97",3.8,G2-D2,,,Singleton admin,DOIP,Déménagement,4,S1,2,,S1-2-,4,4,4,4,,4,2,2,,4,1,,1,2FC,,,,,2FC,,-2,Err :502,Err :502,Err :502,Err :502,-2,Err :502,10.167.129.99,,bond0(eth0-eth1) +Vlans pour la sauvegarde,Déménagement en l'état
289,TPB -1,SAUV 1,TINA-03,PowerEdge 2950,Serveur,1,Rackable,2,DELL,3JLT75J,350,"1,52",3.8,G2-D2,,,Singleton admin,DOIP,Déménagement,4,S1,2,,S1-2-,4,4,4,4,,2,2,2,,2,0,,0,,2FC,,,,2FC,,Err :502,-2,Err :502,Err :502,Err :502,-2,Err :502,10.167.129.96,,bond0(eth0-eth1) +Vlans pour la sauvegarde,Déménagement en l'état
290,TPB -1,SAUV 1,TINA-05,PowerEdge 2950,Serveur,1,Rackable,2,DELL,3YN054J,350,"1,52",3.8,G2-D2,,,Singleton admin,DOIP,Déménagement,4,S1,2,,S1-2-,4,4,4,4,,2,1,2,,2,0,,0,2FC,2FC,,,,,,-2,-2,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.94,,Eth0(10.167.129.94) + vlan1501,"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.129.94. Appliquer le vlan1501 sur le bond0"
276,TPB -1,RH2,VIO3,8203-E4A,Serveur,1,Rackable,4,BULL,XDU-P68-652E865,850,"3,70",,,∞,,REHUCIT,DOIP/DOIF,Déménagement,4,S1,2,,S1-2-,4,0,2,2,,2,2,2,,2,2,1,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
277,TPB -1,RH2,VIO4,8203-E4A,Serveur,1,Rackable,4,BULL,XDU-P68-645F4D5,850,"3,70",,,∞,,REHUCIT,DOIP/DOIF,Déménagement,4,S1,2,,S1-2-,4,0,2,2,,2,2,2,,2,2,1,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
2,TPA 1,Droite,ALCOR,EqualLogic PS6100,Baie de disques,1,Rackable,4,DELL,5QP5G5J,1080,,,,∞,,bureautique,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,10,10,10,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
24,TPA 12,TPA12,AUTH-ROBOT,PowerVault TL4000,Librairie,1,Rackable,4,DELL,43NRJL1,180,,,,,,ATL – sauvegarde,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,1,1,1,,1,,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
9,TPA 1,Gauche,AUTH-VAUBAN,PowerEdge 860,Serveur,1,Rackable,1,DELL,9M0RG3J,345,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,2,2,2,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
10,TPA 1,Gauche,CDL-AUTH-01,PowerEdge 860,Serveur,1,Rackable,1,DELL,8M0RG3J,345,,,,,,ATL – authentification,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,2,1,1,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
3,TPA 1,Droite,CDL-AUTH-02,PowerEdge R810,Serveur,1,Rackable,2,DELL,159M15J,1100,,,,,,ATL – authentification,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,1,1,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
4,TPA 1,Droite,CENTREON,Proliant DL380G7,Serveur,1,Rackable,2,HP,CZ31535FEY,460,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,2,2,2,,2,,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
5,TPA 1,Droite,CITRIX-VDI,PowerEdge R720,Serveur,1,Rackable,2,DELL,BJPM5Y1,1100,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,2,2,,4,1,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
11,TPA 1,Gauche,EX-FOG,PowerEdge 2900,Serveur,1,Rackable,5,DELL,FG6Y63J ,930,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,2,1,1,,2,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
12,TPA 1,Gauche,FOG,Proliant DL380G7,Serveur,1,Rackable,2,HP,CZ3217FM7T,460,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,2,1,1,,2,,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
6,TPA 1,Droite,GLPI,PowerEdge T610,Serveur,1,Rackable,5,DELL,BWH3Y4J,870,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,4,4,,4,1,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
15,TPA 1,Gauche,GRPVEEAM,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,5CNKWP1,440,,,,∞,,ATL – applicatif,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,10,8,8,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
25,TPA 12,TPA12,HP-SAUV,"StorageWorks P2000 G3, D2600 SAS *3",Baie de disques,4,Rackable,8,HP,2S6416C054,1200,,,,,,ATL – sauvegarde,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,6,6,,,6,,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
18,TPA 1,Gauche,HP03.AUTH.RITAC.I2,Proliant DL360pG8,Serveur,1,Rackable,1,HP,CZJ422010J,750,,,,∞,,ATL – applicatif,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,8,,,4,1,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
19,TPA 1,Gauche,HP04.AUTH.RITAC.I2,Proliant DL360pG8,Serveur,1,Rackable,1,HP,CZJ422010K,750,,,,∞,,ATL – applicatif,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,8,,,4,1,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
20,TPA 1,Gauche,NEOCORTECH,PowerEdge T610,Serveur,1,Rackable,5,DELL,9WH3Y4J,870,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,2,2,2,,2,1,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
21,TPA 1,Gauche,NEW-VAUBAN,PowerEdge R420,Serveur,1,Rackable,1,DELL,4QCYH42,550,,,,,,ATL – administration,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,2,2,2,,2,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
8,TPA 1,Droite,R730-2.AUTH.RITAC.I2,PowerEdge R730,Serveur,1,Rackable,2,DELL,9HHKS62,750,,,,∞,,bureautique,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,12,12,,4,1,,,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
39,TPB -1,ATL,R910-2.AUTH.RITAC.I2,PowerEdge R910,Serveur,1,Rackable,4,DELL,HF3K15J,540,"2,35",,,∞,,bureautique,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,12,11,11,,4,1,,,2RJ,,4RJ,2RJ,,,,2,Err :502,4,2,Err :502,Err :502,Err :502,-,,,?
29,TPA 12,TPA12,REPL-APPLIS-0,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,6BNKWP1,440,,,,,,ATL – applicatif,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,10,0,10,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
30,TPA 12,TPA12,REPL-APPLIS-1,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,DCPKWP1,440,,,,,,ATL – applicatif,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,10,0,10,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
31,TPA 12,TPA12,TINA,PowerEdge R710,Serveur,1,Rackable,2,DELL,27HNP4J,570,,,,,,ATL – sauvegarde,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,5,4,,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
40,TPB -1,ATL,VENUSIA,EqualLogic PS6100,Baie de disques,1,Rackable,4,DELL,DVGBF02,1080,"4,70",,,∞,,bureautique,ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,8,10,10,,8,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
151,TPB -1,DIVERS 1,VMAC-01,PowerEdge 2950,Serveur,1,Rackable,2,DELL,5P3DW3J,350,"1,52",D.39,G2-D2,,,bureautique,DOIP/ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,1,2,,2,0,,0,,,2RJ,,,,,Err :502,Err :502,2,Err :502,Err :502,Err :502,Err :502,10.167.163.113,,Connection time out – ICMP NOK,?
116,TPB -1,DEM5,VMAC-03,PowerEdge R710,Serveur,1,Rackable,2,DELL,4SQH05J,186,,,,,,bureautique,DOIP/ATL,Déménagement,4,S1,3,,S1-3-,0,0,0,0,,4,2,2,,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,?
320,TPB -1,Stock,BLADE CENTER,M1000e,Blade,1,Rackable,10,DELL,GGZZ75J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,,0,,2,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
321,TPB -1,Stock,BLADE CENTER,M1000e,Blade,1,Rackable,10,DELL,BGCC05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,,0,,2,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
322,TPB -1,Stock,BO-PROD-01,PowerEdge 2950,Serveur,1,Rackable,2,DELL,FXLM03J,350,"1,52",D.39,G2-D2,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,2,0,,2,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
115,TPB -1,DEM5,Disponible (Récup SMILE),PowerEdge R710,Serveur,1,Rackable,2,DELL,4SQH05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,1,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
326,TPB -1,Stock,Disponible (Récup SMILE),PowerEdge R410,Serveur,1,Rackable,1,DELL,1MPH05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,,0,,2,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
327,TPB -1,Stock,Disponible (Récup SMILE),PowerEdge R410,Serveur,1,Rackable,1,DELL,2MPH05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,,0,,2,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
328,TPB -1,Stock,Disponible (Récup SMILE),PowerEdge R410,Serveur,1,Rackable,1,DELL,8JMH05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,,0,,2,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
329,TPB -1,Stock,Disponible (Récup SMILE),PowerEdge R410,Serveur,1,Rackable,1,DELL,9JMH05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,,0,,2,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
330,TPB -1,Stock,Disponible (Récup SMILE),PowerEdge R710,Serveur,1,Rackable,2,DELL,6SQH05j,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
331,TPB -1,Stock,Disponible (Récup SMILE),PowerEdge R710,Serveur,1,Rackable,2,DELL,8SQH05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
332,TPB -1,Stock,Disponible (Récup SMILE),PowerEdge R710,Serveur,1,Rackable,2,DELL,9SQH05J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,1,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
218,TPB -1,INFRA 1,DNS-CS-01,PowerEdge R410,Serveur,1,Rackable,1,DELL,BWV6X4J,160,"0,70",,,,,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,1,0,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.130.21,,,Stocker
56,TPB -1,DEM2,DNS-CS-02,PowerEdge R410,Serveur,1,Rackable,1,DELL,CWV6X4J,143,"0,62",,,,,Singleton admin,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,2,0,0,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.130.22,,,Stocker
169,TPB -1,DON 1,fabric1-03,5300,SAN,1,Rackable,2,Brocade,,,,,,∞,,Commutateur SAN,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,1,,0,,1,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.45,,,Stocker
170,TPB -1,DON 1,fabric2-01,5300,SAN,1,Rackable,2,Brocade,,,,,,∞,,Commutateur SAN,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,1,,0,,1,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.42,,,Stocker
176,TPB -1,DON 2,fabric2-02,5300,SAN,1,Rackable,2,Brocade,,,,,,∞,,Commutateur SAN,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,1,,0,,1,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.44,,,Stocker
14,TPA 1,Gauche,GRPREPLICA,EqualLogic PS6000,Baie de disques,1,Rackable,3,DELL,7YDCCG1,440,,,,,,ATL – applicatif,ATL,Déménagement,4,Stock,,,Stock--,0,0,0,0,,10,0,0,,10,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
309,TPB -1,SINGLE 3,H-ACAI-09,PowerEdge R820,Serveur,1,Rackable,2,DELL,BHMKF02,196,"0,85",,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,2,2,0,0,,8,4,0,,4,1,,0,,,1FC,1FC,4RJ,,,Err :502,Err :502,-1,-1,4,Err :502,Err :502,10.167.129.75,,?,?
221,TPB -1,INFRA 1,H-CS-01,PowerEdge R900,Serveur,1,Rackable,4,DELL,3BHBF4J,770,"3,35",2.12,G2-D7,H-cs,,Cluster admin,DOIP,Déménagement,4,Stock,,,Stock--,0,4,2,0,,6,0,0,,4,1,,0,,,2FC,2FC,1RJ,1RJ,,Err :502,Err :502,-2,-2,1,1,Err :502,10.167.129.71,,eteint,Stocker
335,TPB -1,Stock,H-M2-03,PowerEdge R730,Serveur,1,Rackable,2,DELL,79Y1J82,,,,,H-m2,,Cluster Messagerie,DOIP,Déménagement,4,S1,,,S1--,0,0,0,2,,4,,6,,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,Déménagement en l'état
340,TPB -1,Stock,H-RECETTE-03,PowerEdge R730,Serveur,1,Rackable,2,DELL,7B03J82,,,,,H-recette,,Cluster admin,DOIP,Déménagement,4,S1,,,S1--,0,0,0,2,,4,,4,,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,Déménagement en l'état
354,TPB -1,Stock,HS (pour pièces),PowerEdge R610,Serveur,1,Rackable,1,DELL,GX6M15J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
355,TPB -1,Stock,HS (pour pièces),PowerEdge R610,Serveur,1,Rackable,1,DELL,82F925J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
356,TPB -1,Stock,HS (pour pièces),PowerEdge R610,Serveur,1,Rackable,1,DELL,2643H4J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
357,TPB -1,Stock,HS (pour pièces),PowerEdge R810,Serveur,1,Rackable,2,DELL,24Y6X4J,,,,,,,Stock,DOIP,Déménagement,4,Stock,,,Stock--,0,0,0,0,,4,,0,,4,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,,Stocker
